city_name,city_code
Паамиут,JFR
Маскл Шолс,MSL
Кекертарсуак,JGO
Манки Маунтин,MYM
Капалуа,JHM
Миллинокет,MLT
Саконнакхон,SNO
Кариба,KAB
Кар,KAK
Джеймстаун,JHW
Цзилинь,JIL
Минден,MEV
Цзюцзян,JIU
Дживани,JIW
Мбужи-Майи,MJM
Карасбург,KAS
Берч Крик,KBC
Калат,KBH
Секим,SQV
Арлингтон Хейтс,JLH
Кабалега Фолс,KBG
Санта-Роза,STS
Воронеж,VOZ
Самбуру,UAS
Кабен,KBT
Чакчаран,CCN
Пуэрто-Пеньяско,PPE
Саусалито,JMC
Каитаиа,KAT
Савонлинна,SVL
Хайлар,HLD
Жануария,JNA
Камулаи,KAQ
Цзинин,JNG
Тоусанд Оукс,JTO
Хунин,JNI
Миранда-Даунс,MWY
Монтпилиер,MPV
Сумы,UMY
Санта-Ана,SNA
Жоинвили,JOI
Йоэнсуу,JOE
Маричал,MHF
Нахичевань,NAJ
Джокьякарта,JOG
Ситиа,JSH
Оксфорд,UOX
Джонстаун,JST
Уруапан,UPN
Киркимби,KBB
Остров Сирос,JSY
Мадировало,WMV
Уррао,URR
Джатай,JTI
Джонстон Айленд,JON
Стрэдфорд,JSD
Санта Йнез,SQA
Арсук,JRK
Наррогин,NRG
Каванайен,KAV
Сан Игнасио Де М,SNM
Акиачак,KKI
Калтаг,KAL
Ростов-на-Дону,ROV
Винница,VIN
Белл Айленд,KBE
Обихиро,OBO
Уиллоус,WLW
Морон,MXV
Залив Клаг,KBK
Меджит,MJB
Кабул,KBL
Декейтер,DCR
Вотупоранга,VOT
Коллинсвиль,KCE
Убена,OBS
Малеколон,MKN
Джурена,JRN
Киндамба,KNJ
Версаль,VRS
Каданвари,KCF
Нара,NRM
Гадсден,GAD
Киренск,KCK
Уэльс,WAA
Чернофски,KCN
Преров,PRV
Дваненг,JWA
Келания,KEZ
Кингс Крик Стейшн,KCS
Эквок,KEK
Колда,KDA
Джуба,JUB
Уэйнсберг,WAY
Маунт Сэндфорд,MTD
Джирофт,JYR
Непалгандж,KEP
Кано,KAN
Сан-Кинтин,SNQ
Мокимбоа Праиа,MZB
Киллин,ILE
Краби,KBV
Кировоград,KGO
Куча,KCA
Нданде,KDN
Касикасима,KCB
Камбераторо,KDQ
Канди,KDC
Кампхангсаен,KDT
Абадан,ABD
Кандагар,KDH
Сакатекас,ZCL
Вайнгапу,WGP
Кеглшугл,KEG
Махавели,KDY
Киркук,KIK
Монмут Экзекьютив,BLM
Куинсемил,UMI
Кеми,KEM
Мили,EJT
Канди,KDZ
Касонго-Люнда,KGN
Киш Айленд,KIH
Муреа,MOZ
Кейсах,KEA
Луисвил,LMS
Бемиджи,BJI
Келле,KEE
Кемерово,KEJ
Керичо,KEY
Уизман,WSM
Карачи,KHI
Мерида,MRD
Порт Сант Джонс,JOH
Нейва,NVA
Марла,MRP
Тамборано,WTA
Хабаровск,KHV
Картаго,CRC
Пьештяны,PZY
Буонметхуот,BMV
Кауэхи,KHZ
Пунта Ислита,PBP
Ларсен Бэй,KLN
Гримсби,GSY
Массена,MSS
Керман,KER
Доруна Стэйшн,DRD
Каронга,KGJ
Кос,KGS
Малелане,LLE
Сичан,XIC
Глейшер Крик,KGZ
Большая Багама,GBI
Йеавилтон,YEO
Каджи,KGW
Карлсшамн,XYO
оз. Кэт,YAC
Наньчан,KHN
Линн Лейк,YYL
Ниери,NYE
Ираклион (Крит),HER
Кременчуг,KHU
Остров Юг Молл,SOI
Хархорин,KHR
Куглуктук,YCO
Реддинг,RDD
Айваноф Бэй,KIB
Ниигата,KIJ
Амос,YEY
Бадахос,BJZ
Колима,CLQ
Килва,KIL
Данбар,DNB
Остров Хук,HIH
Кира,KIQ
Керри,KIR
Монтиселло,MXO
Оттамуа,OTM
Красноярск,KJA
Фонтанджес,YFG
Кокода,KKD
Мэйчжоу,MXZ
Китакюсю,KKJ
Левелок,KLL
Мюррей Айленд,MYI
Кингстон,YGK
Калакакет,KKK
Кларксвилл,CKV
Джейкобабад,JAG
Кентленд,KKT
Санта-Крус-ду-Сул,CSU
Килкенни,KKY
Мауке,MUK
Коматипоорт,KOF
Манисалес,MZL
Вувулу,WUV
Мелкор-Де-Менко,MCR
Блейн,BWS
Сайпан,SPN
Као Конг,KKZ
Келсо,KLS
Каолак,KLC
Кенносао Лейк,YKI
Банейна,NAF
Шеффервилл,YKL
Тверь,KLD
Агуаклара,ACL
Мао,AMO
Клавок,KLW
Калуга,KLF
Мемминген,FMM
Залив Мозер,KMY
Лангара,YLA
Скирос,SKU
Карловы Вары,KLV
Уумманнак,UMD
Шехре-Корд,CQD
Койнамб,KMB
Миядзаки,KMI
Вернал,VEL
Дансвилл,DSV
Санта Ана,SQB
Камилерои,KML
Порт Дуглас,PTI
Агуаскальентес,AGU
Киммирут,YLC
Китмансхуп,KMP
Комацу,KMQ
Лэнгли,YLY
Сочи (Адлер),AER
Хауха,JAU
Калемьо,KMV
Майаджингуа,MJG
Каома,KMZ
Коумала,KOL
Канаб,KNB
Пойнт Бейкер,KPB
Луанда,LAD
Канейнж,KNE
Маниваки,YMW
Кингс Линн,KNF
Нандед,NDC
Яньцзи,YNJ
Катаннинг,KNI
Страубинг,RBM
Камберленд,CBE
Кахонак,KNK
Келаноа,KNL
Кениеба,KNZ
Капанда,KNP
Карамба,KRB
Лебанон,LEB
Киноосао,KNY
Мафетенг,MFC
Керкуолл,KOI
Борнхольм,RNN
Бёрнс Лейк,YPZ
Река Форрест,FVR
Кагосима,KOJ
Летисия,LET
Север Батлфорд,YQW
Нанюки,NYK
Контум,KON
Ле-Пюи-ан-Веле,LPY
Буенавентура,BUN
Накхонпханом,KOP
Лос-Рокес,LRV
Коконао,KOX
Маракаибо,MAR
Ольга Бэй,KOY
Маупити,MAU
Орадя,OMR
Копиаго,KPA
Некокли,NCI
Шицзячжуан,SJW
Яапсиеи,KPE
Мураберри,OOR
Яалумет,KYX
Курупунг,KPG
Мастертон,MRO
Лама,LAU
Мисима,MIS
Альтенбург,AOC
Бандар-Ленге,BDH
Капит,KPI
Ланьон,LAI
Копиам,KPM
Мохотлонг,MKH
Пхохан,KPO
Перривилл,KPV
Маджкин,MJE
Краков,KRK
Китеэ,KTQ
Телупид,TEL
Кируна,KRN
Кавау,KUI
Брумфилд,BJC
Фэйр-Айл,FIE
Курган,KRO
Мак-Алестер,MLC
Хартум,KRT
Моенго,MOJ
Керио Уолли,KRV
Остров Моно,MNY
Кайо-Коко,CCC
Туркменбашы,KRW
Пак Крик,PBK
Кобар,CAZ
Карамай,KRY
Корал-Харбор,YZS
Каррата,KTA
Пепперс Палм Бэй,PBY
Касесе,KSE
Китадайто,KTD
Пентиктон,YYF
Порсупин Крик,PCK
Сэнди Ривер,KSR
Тикчик,KTH
Нколо,NKL
Момпос,MMP
Китале,KTL
Монтроз,MTJ
Кетчикан,KTN
Клуж,CLJ
Тингвон,TIG
Камарата,KTV
Торсхофн,THO
Кутиала,KTX
Гансан АБ,KUZ
Мотсвари,MWR
Байс,AEB
Сумбава-Бесар,SWQ
Дженпег,ZJG
Куриа,KUC
Катиклан,MPH
Мулу,MZV
Каиетеур,KAI
Бордж Баджи Мохтар,BMW
Самара,KUF
Токоа,TCF
Лаго-Агрио,LGQ
Страсбург,SXB
Нежхо,NEJ
Хальмстад,HAD
Касане,BBK
Кури,KUQ
Бо,KBS
Кулусук,KUS
,ZIE
Кутаиси,KUT
Либенж,LIE
Сил Бэй,SYB
Китцинген,KZG
Ширингайок,SYC
Кавиенг,KVG
Королеву,KVU
Кьяукпью,KYP
Сантьяго,SYP
,XOA
Кваджалейн,KWA
Каримуджава,KWB
Лакемба,LKB
Сиракьюс,SYR
Кувейт,KWI
Онепусу,ONE
Форбс,FRB
Нормантон,NTN
Квинхагак,KWN
Ик,EEK
Комсомольск-на-Амуре,KXK
Кетапанг,KTG
Сан-Сити,NTY
Сан Феликс,SFX
Кратьэх,KTI
Нуиксут,NUI
Чандалар,WCR
Уайз,LNP
Компонг-Чхна,KZC
Триполи,KYE
Яалата Мишн,KYI
Лабуан Баджо,LBJ
Коюкук,KYU
Кахулуи,OGG
Катманду,KTM
Невада,NVD
Ла Гранде,LGD
Маравака,MWG
Кракор,KZD
Аклавик,LAK
Саутпорт,SHQ
Ла-Пас,LAP
Лонли,LNI
Гэллап,GUP
Кэтрин,KTR
Орленд,OLA
Ларами,LAR
Агра,AGR
Араракуара,AQA
Тинак Айленд,TIC
Ламбарене,LBQ
Стара-Загора,SZR
Ламбертон,LBT
Лавлок,LOL
Куантан,KUA
Сармеллек,SOB
Виктория,VCT
Кусимото,KUJ
Лумид Пау,LUB
Лукка,LCV
Лойангалани,LOY
Понтес-э-Лакерда,LCB
Росита,RFS
Луис Тричард,LCD
Папа Стор,PSV
Китве,KIW
Ливингстон,LVM
Турбат,TUK
Тимбики,TBD
Лахад-Дату,LDU
Ла-Корунья,LCG
Восток Хартфорд,EHT
Балкануна,LCN
Ла Чоррера,LCR
Однадатта,ODD
Лидкопинг,LDK
Остров Лайзард,LZR
Кукунду,KUE
Леинстер,LER
Сан Филипе,SSD
Ламиданда,LDN
Дерри,LDY
Маунт Уилсон,MWS
Ленсойс,LEC
Огерананг,OGE
Мэриборо,MBH
Керманшах,KSH
Пиза,PSA
Алег,LEG
Миккели,MIK
Санта-Фе-ду-Сул,SFV
Альмерия,LEI
Вик-ауф-Фёр,OHR
Мзабиа,MZF
Леополди,LEP
Диквелла,DIW
Бурета,LEV
Молёй,QFQ
Боргарфьордур-Эйстри,BGJ
Ла Эсперанса,LEZ
Порт-Маккуори,PQQ
,XGS
Луисбург,LFN
Ла Фрия,LFR
Момеик,MOE
Грин Ривер,GVI
Шилаво,HIL
Кочране,LGR
Лозанна,QLS
Лаграндж,LGC
Алдан,ADH
Логан,LGU
Лагуниллас,LGY
Лора Стейшен,LUT
Котлик,KOT
Гавань Лост,LHB
Ренн,RNS
Сиасси,SSS
Гуангхуа,LHK
Залив Опен,OPB
Марри,LMY
Смиттон,SIO
Лок Хейвен,LHV
Лиангпинг,LIA
Манд,MEN
Линда-Даунс,LLP
Стейтсборо,TBR
Тбилиси,TBS
Лимбунья,LIB
Финшхафен,FIN
Лифу,LIF
Кауаи,LIH
Тенерифе,TCI
Мюкерас,UKR
Лонг Айленд,LIJ
Ликиеп,LIK
Ренгат,RGT
Литл-Рок,LIT
Ла-Пас,LPB
Санта-Терезинья,STZ
Магарукуе,MFW
Невшехир,NAV
,ZHU
Лас Хорех,LKR
Рио Майо,ROY
Лейк Джэксон,LJN
Лакхнау,LKO
Даланзадгад,DLZ
Барранкоминас,NBB
Куламуту,KOU
Лас Лимас,LLH
Луми,LMI
Милингимби,MGT
Расберри Стрейт,RSP
Киото,UKY
Лос-Мочис,LMM
,ZHV
Лайм Эйкерс,LMR
Мамбурао,MBO
Сен-Дени,RUN
Лопез Де Микей,LMX
Кумамото,KMJ
Меримбула,MIM
Куини Хилл,UIQ
Тзанеен,LTA
Залив Рован,RWB
Ленгбати,LNC
Дрифт Ривер,DRF
Ландер,LND
Лесе,LNG
Орск,OSW
Лон Рок,LNR
,NFL
Террас Бэй,TCY
,QYC
Ланаи,LNY
Мамуджу,MJU
Кинг Ков,KVC
Линьцан,LNJ
Тринидад,TDA
Ла Педрера,LPD
Балго Хиллс,BQW
Жезказган,DZN
Кованьяма,KWM
Макоку,MKU
Ламакарена,LMC
Озона,OZA
Ла-Романа,LRM
Липецк,LPK
Мойо,OYG
Ла-Серена,LSC
Литл Порт Уолтер,LPW
Лиепая,LPX
Цицикар,NDG
Барранка де Упиа,BAC
Лешуконское,LDG
Динар,DNR
Либерал,LBL
Ларедо,LRD
Лорка,XJR
Нью Филадельфия,PHD
Мейисти,KZS
Ломе,LFW
Мачу-Пикчу,MFT
Стелла Марис,SML
Норт-Платт,LBF
Лаблэб,LAB
Татабеди,TDB
Магдалена,MGD
Пуалу Лайаг-Лайанг Айленл,LAC
Лонгрич,LRE
Тегеран,THR
Рануэй,LRG
Кундиава,CMU
Лорд-Хау,LDH
Четумаль,CTM
Джалес,JLS
Ледисмит,LAY
Леммон,LEM
Тадаг,TDG
Лерос,LRS
Лорьян,LRT
Малоэлап,MAV
Лордсберг,LSB
Латакунга,LTX
Марш-Харбор,MHH
Келафо,LFO
Эксмут,LEA
Лишан,LHN
Лученец,LUE
Шарура,SHW
Луэна,LUO
Норфолк,ORF
Лайм Виллидж,LVD
Лебакенг,LEF
Капе Лисбурн,LUR
Лоренсевилл,LVL
Смирна,MQY
Дедменс Кей,LGI
Батл Маунтин,BAM
Лвбак,LWA
Пикус,PCS
Льеж,LGG
Сринагар,SXR
Уэлс,LWL
Сан Хуан,SJA
Ларнака,LCA
Гюмри,LWN
Сангли Поинт,NSP
Льюистаун,LWT
Ароа,AOA
Телефомин,TFM
,ZYY
Лексингтон,LXN
Маккай,MKY
Ли Крик,LGH
,OZP
Таскджи,TGE
Лукулу,LXU
Это,EWO
Гобабис,GOG
Милос,MLO
Пекос,PEQ
Лаиагам,LGM
Тыргу-Муреш,TGM
Мараба,MAB
Обидуш,OBI
Тиссайд,MME
Мандритзара,WMA
Маларгуэ,LGS
Мамаи,MAP
Маунт Буффало,MBF
Морристаун,MMU
Лерех,LHI
Стокмаркнес,SKN
,XKM
Сагино,MBS
Леху,LHP
Маса,MBV
Терезина,THE
Моберли,MBY
Стауэлл,SWC
Маунт Кук,MON
Лимож,LIG
Мантео,MEO
Пальмира,PMS
Макино-Сити,MCD
Ньюпорт,NWH
Майкао,MCJ
Амбанжа,IVA
Мак-Кук,MCK
Уэндовер,ENV
Манадо,MDC
Макон,MCN
Аут Скеррис,OUK
Мозес Лейк,MWH
Саншайн Кост,MCY
Пиньейру,PHI
Шамбери,CMF
Форт Силл,FSI
Масейо,MCZ
Дангрига,DGA
Ливенгуд,LIV
Савути,SVT
Микелон,MQC
Леволеба,LWE
Магнитогорск,MQF
Педро Хуан Кабальерро,PJC
Лицзян,LJG
Хамберсайд,HUY
Макграт,MCG
Ларантука,LKA
Менди,MDU
Мази-Манимба,MSM
,EUQ
Медина,MED
Масаи-Мара,MRE
Сидар Ки,CDK
Лекана,LKC
Моранба,MOV
Палм Айленд,PMK
Мельфи,MEF
Лаксэльв,LKL
Мехамн,MEH
оз. Туркана,LKU
Меридиан,MEI
Мекнес,MEK
Проприано,PRP
Мвека,MEW
Маунт Плезант,MSD
Бамако,BKO
Кисангани,FKI
Моанда,MFF
Масирах,MSH
Хуслия,HSL
Чиллаго,LLG
Маршфилд,MFI
Бицзе,BFJ
Массауа,MSW
,XWX
Тачилек,THL
Льюистон,LWS
Макао,MFM
Мота-Лава,MTV
Порт-Судан,PZU
Мастагорда Айленд,MGI
Хювинкяя,HYV
Оамару,OAM
,XHL
Моаби,MGX
Рабат,RBA
Муллен,MHN
Спартанберг,SPA
Лаша,LSH
Клермонт,CMQ
Нанди,NAN
Ринкон де Лос Саусес,RDS
Мохонджондаро,MJD
Новокузнецк,NOZ
Буна,BQO
Мили,MIJ
Сиемреап,REP
Масгрейв,MVU
Сова,SXN
Лоани,LNQ
Тирана,TIA
Монастир,MIR
Райнлендер,RHI
Томс Ривер,MJX
Керрвилл,ERV
Машвинго,MVZ
Наньян,NNY
Лоррани,LOA
Лос Анд,LOB
Каунакакаи,MKK
Викторвилль,VCV
Мерове,MWE
Лондон,LOZ
Маэво,MWF
Ахваз,AWZ
Луангпхабанг,LPQ
Мэнтирано,MXT
Страуд,SUD
Милфорд,MLF
Остров Корву,CVU
Футуна,FUT
Малабанг,MLP
Джаспер,JAS
Лампанг,LPT
Монро,MLU
Нинилчайк,NIN
Манингрида,MNG
Манила,MXA
Ибоки,IBI
Хингеракгода,MNH
Загора,OZG
Окленд,OBT
Моро,MXH
Нельсон Лагун,NLG
Инверуэй,IVW
Пуэрто Легисамо,LQM
Бонэйр,BON
Фуэнхирола,FGR
Мехикали,MXL
Сехвен Шариф,SYW
Куала Нау,LQN
Маиана,MNK
Брюссель,BRU
Талакан,TLK
Морле,MXN
Муан,MWX
Маунт Холли,LLY
Манила,MNL
Аиджал,AJL
Саннесшёэн,SSJ
Уэйманало,BLW
Монгу,MNR
,QYT
Моламьяйн,MNU
Наньнин,NNG
Оузинки,KOZ
Стивенс Пойнт,STE
Мару,MYP
Мобил,MOB
Магун,MZG
Биша,BHH
Хило,ITO
Амасья,MZH
Сармьенто,OLN
Мурундава,MOQ
Саенз Пена,SZQ
Мекорьюк,MYU
Лаи,LTC
Маунт Плезант,MPN
Диярбакыр,DIY
Масатлан,MZT
оз. Клафф,XCL
Латакия,LTK
,XPF
Мапуа,MPU
Миянмин,MPX
Такамацу,TAK
Омкалай,OML
Маккарти,MXY
Мисрата,MRA
Марко Айленд,MRK
Неаполь,NAP
,PGG
Ньюпорт-Ньюс,PHF
Лукла,LUA
Моргантон,MRN
Сантьяго-дель-Эстеро,SDE
Эврика,EUE
Лаура,LUU
Пуэрто-Вальярта,PVR
,ZPM
Мпача,MPA
Тханджавур,TJV
,XRH
Маунт Сван,MSF
,ZSI
Гана Брава,NBV
Ливраменто,LVB
Либревиль,LBV
Монте Либано,MTB
Сумбе,NDD
Аполис,APS
Остров Ликома,LIX
Нефтеюганск,NFG
Мотуика,MZP
Мизан Тефери,MTF
Талкитна,TKA
Манитовок,MTW
Норсамптон,ORM
Негрил,NEG
Лемнос,LXS
Маун,MUB
Ориндж,OAG
Танаки Спрингс,TKE
Муи,MUJ
Салюи,YSW
Нанган,LZN
Калундра,CUD
Уиндора,WNR
Пирапора,PIV
Лонгйир,LYR
Нью Халифа,NHF
Люозь,LZI
Валанс,VAF
Никунау,NIG
Далат,DLI
Мултан,MUX
Ченнай,MAA
Мусома,MUZ
Советский,OVS
Нанкин,NKG
Мэнсфилд,MFD
Оксфорд,OXC
Кайента,MVM
Биг Лейк,BGQ
Такароа,TKX
Мангрове Кей,MAY
Теллер,TLA
Минвоул,MVX
Нгаундере,NGE
Таба-Цека,THB
Нансанг,NMS
Макабана,KMK
Наксос,JNX
Марион,MWA
Моугулу,GUV
Манисти,MBL
Мидлтаун,MWO
Ориландия,OIA
Магуэ,MWQ
Ошеник,OCI
Теда,TDN
Остров Массау,MWU
Дейдрим Айленд,DDI
Новгород,NVR
Новороссийск,NOI
Тулон,TLN
Свакопмунд,SWP
Маягуана,MYG
Наоро,NOO
Масента,MCA
Айрон-Маунтин,IMT
,XIO
Мишкольц,MCQ
Миртл-Бич,MYR
Овандо,FTX
Илам,IIL
Тете,TET
Сан Игнасио Де Веласко,SNG
Никеландия,NQL
Терсейра,TER
Медфорд,MFR
Памбва,PAW
Мьичина,MYT
Дагвей,DPG
Мэрион,MZZ
Орд Ривер,ODR
Капе-Снесер,CSP
Мидлтон Айленд,MDO
Нагпур,NAG
,XWB
Платтсбург,PBG
Алания,GZP
Земио,IMO
Тель-Авив,TLV
Аннаи,NAI
Каполей,NAX
Найроби,NBO
Футуна,FTA
Сан-Фелис-ду-Шингу,SXX
Ньюкасл,NCL
Намуди,NDI
Ндалатандос,NDF
Шеридан,SHR
Капал,KPL
Надунуму,NDN
Чокве,TGS
Навои,NVI
Мар-дель-Плата,MDQ
Депаризо,DEP
Анакостиа,NDV
Бетиоки,BKU
Медфра,MDR
Грили,GXY
Лидд,LYX
Нерюнгри,NER
Нок,NOC
Ардмор,AMZ
Цзяншуй,THQ
Зоерсел,OBL
Каталан,TLZ
,QUL
Хой-Айленд,HOY
Сзимани,SZY
Монтевидео,MVD
Киче,AQB
Кофман Ков,KCC
,ZWN
Макаэ,MEA
Обано,OBD
Таме,TME
Моретон,MET
Юкка Флет,UCC
,UEN
Паратебуэно,EUO
Маланже,MEG
Моробе,OBM
Улан-Удэ,UUD
Мегхаули,MEY
Обо,OBX
Самуи,USM
Мусина,MEZ
Мескит,MFH
Ошен Риф Клаб,OCA
Ниблэк,NIE
Посус-ди-Калдас,POO
Уамбо,NOV
Вашингтон,OCW
Стрежевой,SWT
Маунс Фулл Стоп,MFL
Хатъяй,HDY
Игуэла,IGE
Бивилль,NIR
Силер,SWR
Иеджима,IEJ
Ропер Бар,RPB
,XUX
Надор,NDR
Эдуард Ривер,EDR
Маради,MFQ
Нанкина,NKN
Грантсберг,GTG
Лемур,NLC
Зонгулдак,ONQ
Огаллала,OGA
,XWV
Крамфорс,KRF
Танах Грогот,TNB
Наманган,NMA
Эврика,EKA
Мбея,MBI
Ианген,HNG
Манагуа,MGA
Носара Бич,NOB
Мариетта,MGE
Острова Йорк,OKR
,VDY
Легаспи,LGP
Олд Таун,OLD
Маринга,MGF
Тиндуф,TIN
Олимпия,OLM
Маргарима,MGG
Астория,AST
Маргит,MGH
Ноябрьск,NOJ
Триполи,TIP
Киссимми,ISM
Манга,MGP
Ротима,NON
Ньор,NIT
Катовице,KTW
Тиджикжа,TIY
Бамбу,BCP
Месалиа,MFZ
Бамбури,BMQ
Кумак,KOC
Омбуэ,OMB
Танджунг Варукин,TJG
Нкан,NKA
Жиганск,ZIX
Ньюквей,NQY
Пангкор,PKG
Ньютон,TNU
Нордерней,NRD
Уюни,UYU
Омск,OMS
Маргарет Ривер Стейшн,MGV
Нузавилл,NSV
Табуаэран,TNV
Шангри-Ла,NRI
Тортола,TOV
Норт-Рональдсей,NRL
Шафтер,MIT
Белу-Оризонти,BHZ
Монкира,ONR
Онотоа,OOT
Чжунвэй,ZHY
Мариехамн,MHQ
Русвейт Роудз,NRR
Норидж,NWI
Муко-Муко,MPC
Поргера,RGE
Минеральные Воды,MRV
Джурадо,JUO
Ман,MJC
Балимо,OPU
Моки,MJJ
Муиа,MJL
Тхохояндоу,THY
Киркленд Лейк,YKX
Токопилья,TOQ
Лудингтон,LDM
Ошакати,OHI
Мюнстер,FMO
Нукуриа,NUG
Татакото,TKV
Маскегон,MKG
Киншаса,FIH
Ноджех,NUJ
Брокен Боу,BBW
Нулато,NUL
Норсист Кейп,OHC
Норсуп,NUS
Сунтар,SUY
Скукуза,SZK
Линкольн Рок,LRK
Олпои,OLJ
Мота,OTA
Манкейто,MKT
Эребру,ORB
Начингвеа,NCH
Арвайхэр,AVK
Диринг,DRG
Новый Уренгой,NUX
Тамолбил,TLP
Дели,DEL
Оахака,OAX
Люблин,QLU
Филадельфия,PHL
Маунт Кавенаг,MKV
Колли,CIE
Одесса,ODS
Террас,YXT
Том Прайс,TPR
Сай,ODY
Атина,MMI
Орел,OEL
Террелл,TRL
Вайсбаден,WIE
Мацумото,MMJ
Маршалл,MML
Баму,BMZ
Рам-Ки,RCY
Лок,LOC
Стоу,MMN
Крокер,CKI
Сан-Антонио Оэсте,OES
Ормок,OMC
Констанция,COZ
Джексон,MJQ
Мбала,MMQ
Темпл,TPL
Будё,BOO
Манганйа Да Коста,MJS
Абакан,ABA
Маркс,MMS
Владикавказ,OGZ
Удонтхани,UTH
Чинджу,HIN
Хоршам,HSM
Охрид,OHD
Жонгшан,ZGN
Пуэрто-Варас,PUX
Мел,MLZ
Меномини,MNM
Оксибил,OKL
Гумбольдт,HBO
Манса,MNS
Рома,RMA
Маунтен Валлей,MNV
Танакросс,TSG
Олд Харбор,OLH
Далби,DBY
Манассас,MNZ
Шаннон,SNN
Корнуолл,YCC
Лори Ривер,LRQ
Бан Хоусеи,OUI
Макдональд-Даунс,MNW
Дабаа Сити,DBB
Ютика,UCA
Висбю,VBY
Монтис-Кларус,MOC
Порт Пири,PPI
Оум Хаджер,OUM
Врайтстоун,WRI
Ям Айленд,XMY
Вадзима,NTQ
Маумере,MOF
Оломоуц,OLO
Монг Хсат,MOG
Рондон,RON
Парк-Рапидс,PKD
Порту-Санту,PXO
Урмия,OMH
Ханья,CHQ
Бенин-Сити,BNI
Моанамани,ONI
Чёнгтун,KET
Хензада,HEB
Оенпелли,OPI
Матсаиле,MSG
Синоп,OPS
Понта-Делгада,PDL
Мулатупо,MPP
Опуво,OPW
Таос,TSM
,ZOG
Мирпур-Хас,MPD
Тибооберра,TYB
Наратхиват,NAW
Тамана,TMN
Вапенаманда,WBM
Мадисон,MPE
Нангаде,NND
Марибо,MRW
Путтапарти,PUT
Порто Дес Гаучос,PBV
Маллакоота,XMC
Норсман,NSM
Пуэрто Кабесас,PUZ
Хилтон-Хед-Айленд,HHH
Каннамулла,CMA
Марква,MQE
Парачинар,PAJ
Ормара,ORW
Ред Блафф,RBL
Наморик,NDK
Хаби,HBD
Оришими,ORX
Аленива,AED
Мардин,MQM
Оскода,OSC
Вонджу,WJU
Нальчик,NAL
Малам,MQO
Омора,OSE
Брахман,BRH
Острава,OSR
Кайко,KKO
Анакортс,OTS
Билефельд,BFE
Мидл Каикос,MDS
Маджи,DGE
Гома,GOM
Тукуман,TUC
Балыкесир,BZI
Крейн,CCG
Империал,IML
Мак-Рай,MQW
Лонтрас,LOI
Лэбаучер Бэй,WLB
Заора,ZMM
Маргарет Ривер,MQZ
Вардер,WRA
Уилуна,WUN
Котсвилл,CTH
Намибе,MSZ
Мори,MRZ
Уагадугу,OUA
Боигу Айленд,GIC
Ориньюс,OUS
Холлистер,HLI
Муш,MSR
Вейл,EGE
Таиз,TAI
Маастрихт,MST
Немаска,YNS
Монтиселло,MSV
Йес Бэй,WYB
Умтата,MTH
Зоуерате,OUZ
Лагос,LOS
Мостеирос,MTI
Гнарауэин,GWN
Макин Айленд,MTK
Тсеви,TSW
Ган,GAN
Астурия,OVD
Панди Панди,PDE
Джексон,MKL
Монтвейл,QMV
Далоа,DJO
Митчелл,MTQ
Пуэрто Леда,PBT
Арраяс,AAI
Киттиля,KTT
Сямынь,XMN
Дхала,DHL
Медина,MND
Борба,RBB
Кангиксуалуджуак,XGR
Масада,MTZ
Севилья,SVQ
Эсканаба,ESC
Оровилл,OVE
Хавадарья,HDR
Хутикальпа,JUT
Пагадиан,PAG
Пацифик Харбор,PHR
Чинкотигуэ,WAL
Манега,MGO
Муеда,MUD
Ламбала,GGC
Уэймея,MUE
Саус Галвей,ZGL
Марикита,MQU
Макмиллан Пасс,XMP
Кюрасао,CUR
Парндана,PDN
Сиануквиль,KOS
Чангуинола,CHX
Мутинг,MUF
Черчен,IQM
Маруди,MUR
Синтай,XNT
Гранд Каньон Уэст,GCW
Маунт Юнион,MUU
Муйондзи,MUY
Куфра,AKF
Херес-де-ла-Фронтера,XRY
Принс-Джордж,YXS
Забре,XZA
Мандевиль,MVJ
Мопти,MZI
Ханапеп,PAK
Монго,MVO
Миту,MVP
Ин Геззам,INF
Палмер,PAQ
Табарка,TBJ
Пайн Блафф,PBF
Диу,DIU
Бурао,BUO
Мукури,MVS
Бомаи,BMH
Порто Алгере До Норте,PBX
Тамблер Ридж,TUX
Летбридж,YQL
Межев,MVV
Плая-дель-Кармен,PCM
Филип,PHP
Сауримо,VHC
Мвадуи,MWN
Пхонгсали,PCQ
Мундулкири,MWV
Сирахама,SHM
Ранчо,RBK
Битам,BMM
Лесобенг,LES
Пикаюн,PCU
Форт Джефферсон,RBN
Монтикелло,MXC
Остров Тави Тави,TWT
Пловдив,PDV
Пацифик Сити,PFC
Мэй-Крик,MYK
Перейра,PEI
Пойнт-Хоуп,PHO
Янктон,YKN
Лодвар,LOK
Пешией,PEJ
Котабато,CBO
Коди,COD
Бост,BST
Майруда,MYO
Пеппименарти,PEP
Боуссаада,BUJ
Калемие,FMI
Паф Уаррен,PFA
Октябрьский,OKT
Илебо,PFR
Жирардо,GIR
Торрингтон,TOR
Пилар,PIL
Звара,WAX
Пангиа,PGN
Истон,ESN
Пху Винх,PHU
Пхалаборва,PHW
Амами,ASJ
Клермон-Ферран,CFE
Рош Харбор,RCE
Кактак,YQC
Намлеа,NAM
Сабетта,SBT
Куусамо,KAO
Майсур,MYQ
Питинга,PIG
Гуюань,GYU
Кунабарабран,COJ
